tileset_path,tile_id,tile_name,col,row,x_px,y_px,w_px,h_px,suggested_game_key,walkable,blocks_los,notes
tilesheets/research_lab_tileset_32px.png,16,bridge_console_floor,0,2,0,64,32,32,research_lab_bridge_console_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,17,engineering_floor,1,2,32,64,32,32,research_lab_engineering_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,18,reactor_floor,2,2,64,64,32,32,research_lab_reactor_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,19,medbay_floor,3,2,96,64,32,32,research_lab_medbay_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,20,lab_floor,4,2,128,64,32,32,research_lab_lab_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,21,cargo_floor,5,2,160,64,32,32,research_lab_cargo_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,22,crew_quarters_floor,6,2,192,64,32,32,research_lab_crew_quarters_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,23,vent_grate,7,2,224,64,32,32,research_lab_vent_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,24,pipe_floor,0,3,0,96,32,32,research_lab_pipe_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,25,wiring_panel,1,3,32,96,32,32,research_lab_wiring_panel,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,26,coolant_pool,2,3,64,96,32,32,research_lab_coolant_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,27,frozen_coolant,3,3,96,96,32,32,research_lab_frozen_coolant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,28,plasma_pool,4,3,128,96,32,32,research_lab_plasma_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,29,lubricant,5,3,160,96,32,32,research_lab_lubricant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,30,blast_mark,6,3,192,96,32,32,research_lab_blast_mark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,31,damaged_plating,7,3,224,96,32,32,research_lab_damaged_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,32,debris,0,4,0,128,32,32,research_lab_debris,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,33,breached_floor,1,4,32,128,32,32,research_lab_breached_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,34,weakened_plating,2,4,64,128,32,32,research_lab_weakened_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,35,shield_zone,3,4,96,128,32,32,research_lab_shield_zone,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,36,energy_node,4,4,128,128,32,32,research_lab_energy_node,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,37,charging_pad,5,4,160,128,32,32,research_lab_charging_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,38,gravity_trap,6,4,192,128,32,32,research_lab_gravity_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,39,holo_trap,7,4,224,128,32,32,research_lab_holo_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,40,conveyor_n,0,5,0,160,32,32,research_lab_conveyor_n,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,41,conveyor_s,1,5,32,160,32,32,research_lab_conveyor_s,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,42,conveyor_e,2,5,64,160,32,32,research_lab_conveyor_e,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,43,conveyor_w,3,5,96,160,32,32,research_lab_conveyor_w,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,44,fuel_canister_floor,4,5,128,160,32,32,research_lab_fuel_canister_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,45,cargo_crate_marker,5,5,160,160,32,32,research_lab_cargo_crate_marker,no,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,46,mine_hidden,6,5,192,160,32,32,research_lab_mine_hidden,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,47,mine_revealed,7,5,224,160,32,32,research_lab_mine_revealed,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,48,pipe_tangle,0,6,0,192,32,32,research_lab_pipe_tangle,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,49,steam_vent_inactive,1,6,32,192,32,32,research_lab_steam_vent_inactive,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,50,steam_vent_active,2,6,64,192,32,32,research_lab_steam_vent_active,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,51,energy_vent_dormant,3,6,96,192,32,32,research_lab_energy_vent_dormant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,52,energy_vent_charging,4,6,128,192,32,32,research_lab_energy_vent_charging,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,53,energy_vent_active,5,6,160,192,32,32,research_lab_energy_vent_active,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,54,stairs_down,6,6,192,192,32,32,research_lab_stairs_down,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,55,warp_gate_pad,7,6,224,192,32,32,research_lab_warp_gate_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,56,shop_floor,0,7,0,224,32,32,research_lab_shop_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,57,glyph_floor,1,7,32,224,32,32,research_lab_glyph_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,58,ornamental_border_ns,2,7,64,224,32,32,research_lab_ornamental_border_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,59,ornamental_border_ew,3,7,96,224,32,32,research_lab_ornamental_border_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,60,hazard_stripe_ns,4,7,128,224,32,32,research_lab_hazard_stripe_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,61,hazard_stripe_ew,5,7,160,224,32,32,research_lab_hazard_stripe_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,62,floor_dark,6,7,192,224,32,32,research_lab_floor_dark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/research_lab_tileset_32px.png,63,void_space,7,7,224,224,32,32,research_lab_void_space,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,0,floor_plain,0,0,0,0,32,32,space_exterior_floor_plain,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,1,floor_panel_a,1,0,32,0,32,32,space_exterior_floor_panel_a,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,2,floor_panel_b,2,0,64,0,32,32,space_exterior_floor_panel_b,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,3,floor_grate,3,0,96,0,32,32,space_exterior_floor_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,4,corridor_ns,4,0,128,0,32,32,space_exterior_corridor_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,5,corridor_ew,5,0,160,0,32,32,space_exterior_corridor_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,6,corridor_cross,6,0,192,0,32,32,space_exterior_corridor_cross,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,7,corridor_corner_ne,7,0,224,0,32,32,space_exterior_corridor_corner_ne,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,8,wall_plain,0,1,0,32,32,32,space_exterior_wall_plain,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,9,wall_reinforced,1,1,32,32,32,32,space_exterior_wall_reinforced,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,10,wall_corner,2,1,64,32,32,32,space_exterior_wall_corner,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,11,door_closed,3,1,96,32,32,32,space_exterior_door_closed,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,12,door_open,4,1,128,32,32,32,space_exterior_door_open,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,13,airlock,5,1,160,32,32,32,space_exterior_airlock,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,14,window,6,1,192,32,32,32,space_exterior_window,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,15,glass_floor,7,1,224,32,32,32,space_exterior_glass_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,16,bridge_console_floor,0,2,0,64,32,32,space_exterior_bridge_console_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,17,engineering_floor,1,2,32,64,32,32,space_exterior_engineering_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,18,reactor_floor,2,2,64,64,32,32,space_exterior_reactor_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,19,medbay_floor,3,2,96,64,32,32,space_exterior_medbay_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,20,lab_floor,4,2,128,64,32,32,space_exterior_lab_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,21,cargo_floor,5,2,160,64,32,32,space_exterior_cargo_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,22,crew_quarters_floor,6,2,192,64,32,32,space_exterior_crew_quarters_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,23,vent_grate,7,2,224,64,32,32,space_exterior_vent_grate,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,24,pipe_floor,0,3,0,96,32,32,space_exterior_pipe_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,25,wiring_panel,1,3,32,96,32,32,space_exterior_wiring_panel,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,26,coolant_pool,2,3,64,96,32,32,space_exterior_coolant_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,27,frozen_coolant,3,3,96,96,32,32,space_exterior_frozen_coolant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,28,plasma_pool,4,3,128,96,32,32,space_exterior_plasma_pool,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,29,lubricant,5,3,160,96,32,32,space_exterior_lubricant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,30,blast_mark,6,3,192,96,32,32,space_exterior_blast_mark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,31,damaged_plating,7,3,224,96,32,32,space_exterior_damaged_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,32,debris,0,4,0,128,32,32,space_exterior_debris,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,33,breached_floor,1,4,32,128,32,32,space_exterior_breached_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,34,weakened_plating,2,4,64,128,32,32,space_exterior_weakened_plating,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,35,shield_zone,3,4,96,128,32,32,space_exterior_shield_zone,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,36,energy_node,4,4,128,128,32,32,space_exterior_energy_node,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,37,charging_pad,5,4,160,128,32,32,space_exterior_charging_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,38,gravity_trap,6,4,192,128,32,32,space_exterior_gravity_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,39,holo_trap,7,4,224,128,32,32,space_exterior_holo_trap,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,40,conveyor_n,0,5,0,160,32,32,space_exterior_conveyor_n,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,41,conveyor_s,1,5,32,160,32,32,space_exterior_conveyor_s,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,42,conveyor_e,2,5,64,160,32,32,space_exterior_conveyor_e,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,43,conveyor_w,3,5,96,160,32,32,space_exterior_conveyor_w,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,44,fuel_canister_floor,4,5,128,160,32,32,space_exterior_fuel_canister_floor,no,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,45,cargo_crate_marker,5,5,160,160,32,32,space_exterior_cargo_crate_marker,no,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,46,mine_hidden,6,5,192,160,32,32,space_exterior_mine_hidden,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,47,mine_revealed,7,5,224,160,32,32,space_exterior_mine_revealed,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,48,pipe_tangle,0,6,0,192,32,32,space_exterior_pipe_tangle,no,yes,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,49,steam_vent_inactive,1,6,32,192,32,32,space_exterior_steam_vent_inactive,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,50,steam_vent_active,2,6,64,192,32,32,space_exterior_steam_vent_active,yes,yes,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,51,energy_vent_dormant,3,6,96,192,32,32,space_exterior_energy_vent_dormant,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,52,energy_vent_charging,4,6,128,192,32,32,space_exterior_energy_vent_charging,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,53,energy_vent_active,5,6,160,192,32,32,space_exterior_energy_vent_active,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,54,stairs_down,6,6,192,192,32,32,space_exterior_stairs_down,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,55,warp_gate_pad,7,6,224,192,32,32,space_exterior_warp_gate_pad,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,56,shop_floor,0,7,0,224,32,32,space_exterior_shop_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,57,glyph_floor,1,7,32,224,32,32,space_exterior_glyph_floor,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,58,ornamental_border_ns,2,7,64,224,32,32,space_exterior_ornamental_border_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,59,ornamental_border_ew,3,7,96,224,32,32,space_exterior_ornamental_border_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,60,hazard_stripe_ns,4,7,128,224,32,32,space_exterior_hazard_stripe_ns,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,61,hazard_stripe_ew,5,7,160,224,32,32,space_exterior_hazard_stripe_ew,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,62,floor_dark,6,7,192,224,32,32,space_exterior_floor_dark,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/space_exterior_tileset_32px.png,63,void_space,7,7,224,224,32,32,space_exterior_void_space,yes,no,Shared 32px tile ID used by sample maps.
tilesheets/combat_battle_tiles_32px.png,0,metal_floor,0,0,0,0,32,32,combat_metal_floor,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,1,cover_barrier,1,0,32,0,32,32,combat_cover_barrier,no,yes,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,2,wiring_panel,2,0,64,0,32,32,combat_wiring_panel,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,3,coolant_pool,3,0,96,0,32,32,combat_coolant_pool,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,4,frozen_coolant,4,0,128,0,32,32,combat_frozen_coolant,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,5,blast_mark,5,0,160,0,32,32,combat_blast_mark,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,6,oil_slick,6,0,192,0,32,32,combat_oil_slick,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,7,damaged_plating,7,0,224,0,32,32,combat_damaged_plating,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,8,vent_steam,0,1,0,32,32,32,combat_vent_steam,yes,yes,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,9,plasma_pool,1,1,32,32,32,32,combat_plasma_pool,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,10,electrified_wire,2,1,64,32,32,32,combat_electrified_wire,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,11,holo_trap,3,1,96,32,32,32,combat_holo_trap,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,12,debris,4,1,128,32,32,32,combat_debris,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,13,pipe_tangle,5,1,160,32,32,32,combat_pipe_tangle,no,yes,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,14,cryo_zone,6,1,192,32,32,32,combat_cryo_zone,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,15,energy_node,7,1,224,32,32,32,combat_energy_node,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,16,power_drain,0,2,0,64,32,32,combat_power_drain,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,17,charging_pad,1,2,32,64,32,32,combat_charging_pad,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,18,gravity_trap,2,2,64,64,32,32,combat_gravity_trap,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,19,cargo_crate,3,2,96,64,32,32,combat_cargo_crate,no,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,20,conveyor_n,4,2,128,64,32,32,combat_conveyor_n,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,21,conveyor_s,5,2,160,64,32,32,combat_conveyor_s,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,22,conveyor_e,6,2,192,64,32,32,combat_conveyor_e,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,23,conveyor_w,7,2,224,64,32,32,combat_conveyor_w,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,24,fuel_canister,0,3,0,96,32,32,combat_fuel_canister,no,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,25,weakened_plating,1,3,32,96,32,32,combat_weakened_plating,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,26,damaged_floor,2,3,64,96,32,32,combat_damaged_floor,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,27,breached_floor,3,3,96,96,32,32,combat_breached_floor,no,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,28,mine_tile,4,3,128,96,32,32,combat_mine_tile,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,29,mine_tile_revealed,5,3,160,96,32,32,combat_mine_tile_revealed,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,30,lubricant,6,3,192,96,32,32,combat_lubricant,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,31,shield_zone,7,3,224,96,32,32,combat_shield_zone,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,32,elevated_platform,0,4,0,128,32,32,combat_elevated_platform,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,33,gravity_well,1,4,32,128,32,32,combat_gravity_well,no,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,34,steam_vent_active,2,4,64,128,32,32,combat_steam_vent_active,yes,yes,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,35,steam_vent_inactive,3,4,96,128,32,32,combat_steam_vent_inactive,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,36,energy_vent_dormant,4,4,128,128,32,32,combat_energy_vent_dormant,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,37,energy_vent_charging,5,4,160,128,32,32,combat_energy_vent_charging,yes,no,Matches BattleTile variant rendering.
tilesheets/combat_battle_tiles_32px.png,38,energy_vent_active,6,4,192,128,32,32,combat_energy_vent_active,yes,no,Matches BattleTile variant rendering.
tilesheets/ui_icon_sheet_32px.png,0,hull_integrity,0,0,0,0,32,32,ui_icon_hull_integrity,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,1,oxygen,1,0,32,0,32,32,ui_icon_oxygen,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,2,energy,2,0,64,0,32,32,ui_icon_energy,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,3,credits,3,0,96,0,32,32,ui_icon_credits,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,4,fuel,4,0,128,0,32,32,ui_icon_fuel,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,5,map,5,0,160,0,32,32,ui_icon_map,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,6,quest,6,0,192,0,32,32,ui_icon_quest,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,7,radical_core,7,0,224,0,32,32,ui_icon_radical_core,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,8,glyph_shard,0,1,0,32,32,32,ui_icon_glyph_shard,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,9,codex,1,1,32,32,32,32,ui_icon_codex,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,10,inventory,2,1,64,32,32,32,ui_icon_inventory,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,11,shields,3,1,96,32,32,32,ui_icon_shields,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,12,danger,4,1,128,32,32,32,ui_icon_danger,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,13,shop,5,1,160,32,32,32,ui_icon_shop,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,14,crew,6,1,192,32,32,32,ui_icon_crew,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,15,warp,7,1,224,32,32,32,ui_icon_warp,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,16,medkit,0,2,0,64,32,32,ui_icon_medkit,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,17,keycard,1,2,32,64,32,32,ui_icon_keycard,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,18,language,2,2,64,64,32,32,ui_icon_language,,,UI icon sheet frame.
tilesheets/ui_icon_sheet_32px.png,19,settings,3,2,96,64,32,32,ui_icon_settings,,,UI icon sheet frame.
